"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","counts.sample1","counts.sample2","counts.sample3","counts.sample4","length.sample1","length.sample2","length.sample3","length.sample4","countsFromAbundance"
"OG0028342",44.170878,51.960277,72.719938,44.716196,547,710.631,1268.796,620,2263.547,2255.419,2255.971,2262.467,"no"
"OG0028343",16.965341,22.038005,25.583683,14.541213,148,212,314.005,142,1594.547,1586.419,1586.971,1593.467,"no"
"OG0028344",18.645533,16.195311,19.956786,11.640719,241,231.216,363.48,168.464,2362.547,2354.419,2354.971,2361.467,"no"
"OG0028346",13.766316,15.69703,25.011296,13.186494,56,70,142.364,60,743.547,735.419,735.971,742.467,"no"
"OG0028348",8.72546,8.040429,10.465908,4.674271,117,120.199,200,71,2450.95759531532,2465.34302557127,2470.86166032302,2478.56235155322,"no"
"OG0028349",26.696497,22.173915,43.860267,21.299933,166.875,152.532,385,149,1142.547,1134.419,1134.971,1141.467,"no"
"OG0028350",119.29801,107.017278,177.511247,135.192213,704.92,693.999,1470.824,892.939,1080.05207550797,1069.44682363797,1071.34708872186,1077.76821115038,"no"
"OG0028351",7.552421,6.750853,8.42229,2.816178,72,71,113.013,30.055,1742.547,1734.419,1734.971,1741.467,"no"
"OG0028353",1.854159,1.942559,3.450867,2.166386,13,15,34.001,17,1281.547,1273.419,1273.971,1280.467,"no"
"OG0028355",3.667675,3.791513,6.465205,4.590542,15,17,37,21,747.547,739.419,739.971,746.467,"no"
"OG0028358",23.224088,19.461796,28.936719,16.179191,127,117,222,99,999.547,991.419,991.971,998.467,"no"
"OG0028359",2.633044,2.391159,8.640959,2.352615,18,18,83,18,1249.547,1241.419,1241.971,1248.467,"no"
"OG0028360",9.889702,10.108429,16.356585,8.875647,65.011,73.151,151.04,65.297,1201.547,1193.419,1193.971,1200.467,"no"
"OG0028361",2.374968,2.534222,4.981951,2.284104,39,46,115.359,42,3001.547,2993.419,2993.971,3000.467,"no"
"OG0028362",7.736297,8.922499,11.327315,6.255099,95,121,195.971,86,2244.547,2236.419,2236.971,2243.467,"no"
"OG0028363",13.283285,20.023246,23.984538,12.826593,148,246.285,376.367,160,2036.547,2028.419,2028.971,2035.467,"no"
"OG0028364",4.97627,3.587445,5.621884,4.447884,24,19,38,24,881.547,873.419,873.971,880.467,"no"
"OG0028365",4.300664,3.794634,7.775568,3.293225,35,34.041,89,30,1487.547,1479.419,1479.971,1486.467,"no"
"OG0028366",16.143175,14.422785,22.276029,14.681004,254.052,250.863,494.275,258.707,2876.547,2868.419,2868.971,2875.467,"no"
"OG0028367",26.531738,42.081201,47.88538,23.030643,103,179,259.988,100,709.594,701.486,702.015,708.516,"no"
"OG0028368",24.072527,25.257654,37.552208,21.826203,382,442.996,840.203,387.83,2900.547,2892.419,2892.971,2899.467,"no"
"OG0028371",27.057478,25.23472,45.303431,23.177882,194,199.294,456.531,186,1310.547,1302.419,1302.971,1309.467,"no"
"OG0028372",4.076434,3.999689,6.378999,6.07669,16,17,37,25.101,717.427142425954,700.933650324563,749.971,674.02163525077,"no"
"OG0028373",5.406788,9.002034,13.603049,11.281933,23,42,79,41.988,777.547,769.419,750.906907280493,607.290582316966,"no"
"OG0028374",33.999843,30.679319,44.632195,28.965892,346.826,345.356,641,330.791,1864.547,1856.419,1856.971,1863.467,"no"
"OG0028376",10.483105,9.717182,15.225561,6.766691,54,55,109.979,39,941.547,933.419,933.971,940.467,"no"
"OG0028378",101.940002,107.694999,147.320269,116.405813,300,346.013,604.193,383,537.917,529.848,530.284,536.883,"no"
"OG0028379",13.831521,14.122634,25.862405,11.971267,63,70.601,165.011,61,832.547,824.419,824.971,831.467,"no"
"OG0028380",11.544502,13.190566,16.678608,8.023373,142.648,180,290.358,111,2258.547,2250.419,2250.971,2257.467,"no"
"OG0028381",2.721223,2.817915,6.335837,3.566798,15,17.077,49,22,1007.547,999.419,999.971,1006.467,"no"
"OG0028382",1.646114,0.756276,2.369497,1.472816,4,2,8,4,444.159,436.118,436.545,443.166,"no"
"OG0028383",9.548682,9.460182,10.516078,6.864951,46,50.046,71,37,880.547,872.419,872.971,879.467,"no"
"OG0028384",10.047821,11.518778,14.955817,8.032001,76,96,159.041,68,1382.547,1374.419,1374.971,1381.467,"no"
"OG0028385",6.117949,5.773009,7.954742,2.92966,28,29,51,15,836.547,828.419,828.971,835.467,"no"
"OG0028386",10.385875,12.71309,15.314124,11.74831,41,55,83,50,721.571,713.454,700.779288201663,694.464297185723,"no"
"OG0028387",11.602245,0,3.819934,0,7,0,3,0,110.279,105.822451937195,101.546,105.822451937195,"no"
"OG0028388",37.750373,30.623394,46.698998,24.39684,668.031,599.128,1165.487,483.444,3234.547,3226.419,3226.971,3233.467,"no"
"OG0028389",0.908742,2.509836,1.965793,2.43966,2,6,6,6,402.279,394.24,394.647,401.308,"no"
"OG0028390",10.757972,7.965626,12.322256,8.01386,48,39,77,40,815.547,807.419,807.971,814.467,"no"
"OG0028391",7.411134,5.851934,10.035721,6.265885,37,32.093,70.241,35,912.547,904.419,904.971,911.467,"no"
"OG0028393",8.518335,8.786181,9.68428,5.714986,24,27.007,38,18,514.985,506.911,507.355,513.941,"no"
"OG0028394",20.933157,18.718104,31.18707,12.677234,121,118.999,253.013,82,1056.547,1048.419,1048.971,1055.467,"no"
"OG0028395",5.190224,3.528697,4.947333,3.266744,44,32.982,59,31,1549.547,1541.419,1541.971,1548.467,"no"
"OG0028396",10.40312,14.50133,19.980307,10.281359,38,58,102,42.001,667.664,659.591,660.072,666.603,"no"
"OG0028397",3.131808,0.949212,2.355465,1.399359,18,6,19,9,1050.547,1042.419,1042.971,1049.467,"no"
"OG0028398",2.195961,2.791936,3.95929,2.354525,15,21,38,18,1248.547,1240.419,1240.971,1247.467,"no"
"OG0028399",29.655171,33.831251,43.253729,27.211635,150,188,306.75,154,924.547,916.419,916.971,923.467,"no"
"OG0028400",19.605004,17.443212,24.949078,14.222541,212,208.204,379.926,172.184,1976.547,1968.419,1968.971,1975.467,"no"
"OG0028401",9.750211,14.669642,16.580596,9.067467,61,101,145.671,63.485,1143.547,1135.419,1135.971,1142.467,"no"
"OG0028402",15.839976,16.484572,23.327156,10.224086,90,103,186,65.005,1038.547,1030.419,1030.971,1037.467,"no"
"OG0028404",3.891105,4.332456,4.937604,3.478124,18,22,32,18,845.547,837.419,837.971,844.467,"no"
"OG0028405",38.320203,36.115447,52.206983,24.574835,357.983,372.168,686.396,257,1707.547,1699.419,1699.971,1706.467,"no"
"OG0028406",32.39437,22.270966,33.919954,14.622965,487.495,377.243,719.168,249.999,2750.66811271187,2793.419,2741.39097161907,2789.71288659003,"no"
"OG0028407",0.227189,2.277746,1.622381,0.812358,1,11,10,4,804.547,796.419,796.971,803.467,"no"
"OG0028409",13.794229,15.002778,21.256724,11.535121,62,74,133.817,58,821.547,813.419,813.971,820.467,"no"
"OG0028410",1.825399,1.893641,3.958557,2.113389,34,39,104,44.08,3404.547,3396.419,3396.971,3403.467,"no"
"OG0028411",17.547783,23.187891,33.219485,17.600436,133.4,194.237,355.056,149.763,1389.547,1381.419,1381.971,1388.467,"no"
"OG0028412",1.817492,1.930589,2.723724,1.331684,17.068,20,36,14,1716.547,1708.419,1708.971,1715.467,"no"
"OG0028413",5.554203,6.371291,9.778273,6.399214,38,48,94,49,1250.547,1242.419,1242.971,1249.467,"no"
"OG0028414",17.808876,18.900291,28.089945,15.549871,39,45,85.604,38.053,400.282,392.643218916047,394.037590016463,399.313,"no"
"OG0028415",13.815513,12.662921,18.313154,12.041591,39,39,72,38,515.984,507.908,508.352,514.938,"no"
"OG0028416",7.816046,7.646032,9.02807,4.165193,42,46,69,24,982.201041188601,992.147017454021,988.210591840449,940.224318712482,"no"
"OG0028418",7.451523,7.156436,11.013104,5.761549,52,55,108,45,1275.547,1267.419,1267.971,1274.467,"no"
"OG0028419",3.716644,3.395807,4.536495,2.63334,92,93,158.479,73,4524.547,4516.419,4516.971,4523.467,"no"
"OG0028420",17.217517,17.67307,23.918157,11.966084,108,122,210.691,84,1146.547,1138.419,1138.971,1145.467,"no"
"OG0028421",8.609297,6.788114,10.13822,5.408215,37,32,61,26,785.547,777.419,777.971,784.467,"no"
"OG0028422",1.62047,1.679122,1.624725,0.85144,17,19.441,24,10,1917.547,1909.419,1909.971,1916.467,"no"
"OG0028423",4.246971,3.079929,1.056136,5.311254,40,32,14,56,1721.547,1713.419,1713.971,1720.467,"no"
"OG0028425",1.392557,1.057921,4.310128,1.037396,6,5,26,5,787.547,779.419,779.971,786.467,"no"
"OG0028427",3.001804,3.379878,3.48057,2.950877,41,51,67,45.128,2496.547,2488.419,2488.971,2495.467,"no"
"OG0028430",2.422038,0,0.349733,4.335483,5,0,1,10,377.335,374.456579989843,369.708,376.373,"no"
"OG0028431",14.238085,21.582599,21.579544,13.602344,44,72.868,93,47,564.858,556.784,557.232,563.819,"no"
"OG0028432",16.741059,13.972653,23.407031,13.107707,179.107,165,352.642,157,1955.547,1947.419,1947.971,1954.467,"no"
"OG0028433",1.182242,1.095872,2.334361,0,7.073,7.213,19.606,0,1093.547,1085.419,1085.971,1088.30602539745,"no"
"OG0028434",41.353192,28.928444,43.748008,17.970439,105,80,154.453,51,464.107,456.057,456.493,463.092,"no"
"OG0028435",54.19106,41.621702,67.079866,37.601901,403.369,341.332,701.916,313.273,1360.547,1352.419,1352.971,1359.467,"no"
"OG0028436",17.003656,11.377345,16.693538,8.340127,236.709,174.988,327.543,130,2544.547,2536.419,2536.971,2543.467,"no"
"OG0028437",6.606116,9.021398,6.667083,6.522056,69.665,105,99,77,1927.547,1919.419,1919.971,1926.467,"no"
"OG0028439",9.8567,10.040977,12.870623,6.875379,137,154.19,252.136,107,2540.547,2532.419,2532.971,2539.467,"no"
"OG0028440",2.570155,3.618624,3.345406,4.412738,16,22,28,25,1137.886497142,1002.61348990556,1082.19288355913,924.458040644607,"no"
"OG0028441",20.746633,34.157542,39.052311,17.056885,64,115.117,168,58.832,563.859,555.786,556.235,562.822,"no"
"OG0028443",35.604941,38.084315,40.917621,21.175526,247.883,292,400.309,165,1272.547,1264.419,1264.971,1271.467,"no"
"OG0028446",0.932051,6.141585,9.218253,8.938626,5,20,39.626,27.017,980.547,537.036651900283,555.804305221608,493.200605657961,"no"
"OG0028447",35.302676,39.007375,42.987204,27.461905,510.764,623.601,876.696,444.886,2644.547,2636.419,2636.971,2643.467,"no"
"OG0028448",0,0,4.038145,1.421155,0,0,50,14,1604.21571194681,1604.21571194681,1600.971,1607.467,"no"
"OG0028450",0,0,12.578951,3.91778,0,0,48,12.004,496.676070436255,496.676070436255,493.392,499.982,"no"
"OG0028452",38.502669,38.557094,16.412543,22.718946,354,391.016,212.358,233.832,1680.547,1672.419,1672.971,1679.467,"no"
"OG0028453",16.939286,22.617816,27.235382,17.997302,69,101,155.235,82,744.547,736.419,736.971,743.467,"no"
"OG0028455",1.27761,0.783148,1.22681,0.762116,3,2,4,2,429.202,421.153,421.578,428.217,"no"
"OG0028456",41.314187,45.704997,54.823507,29.826778,369,450.202,688.997,298.215,1632.547,1624.419,1624.971,1631.467,"no"
"OG0028457",20.619487,19.250735,28.857528,18.975185,144.907,149,285,149.25,1284.547,1276.419,1276.971,1283.467,"no"
"OG0028458",3.231123,5.494352,4.612491,2.310541,15,28,30,12,848.547,840.419,840.971,847.467,"no"
"OG0028459",43.92389,48.502745,69.977009,37.593763,685,835.988,1538.624,656.484,2850.547,2842.419,2842.971,2849.467,"no"
"OG0028462",14.990857,21.233792,26.253684,18.349003,65,101,159.385,89,792.547,784.419,784.971,791.467,"no"
"OG0028463",40.91686,37.732546,59.664495,28.309206,792.34,807.999,1629.813,613.886,3539.547,3531.419,3531.971,3538.467,"no"
"OG0028464",5.122487,4.218972,8.53188,5.490832,55,50,129,66.003,1962.547,1954.419,1954.971,1961.467,"no"
"OG0028465",50.640794,47.790066,69.567316,33.615083,334,347,644.549,248.127,1205.547,1197.419,1197.971,1204.467,"no"
"OG0028467",0.917853,0.422581,0.992942,0.821387,2,1,3,2,398.286,390.251,390.655,397.317,"no"
"OG0028468",8.070412,13.497417,15.672475,7.223795,16,29.003,43,16,362.379,354.361,354.753,361.418,"no"
"OG0028469",75.509454,75.737198,105.121293,64.616937,535.613,591.714,1047.945,513,1296.547,1288.419,1288.971,1295.467,"no"
"OG0028470",24.928787,26.025194,33.499213,22.284362,110,126,207,110,806.547,798.419,798.971,805.467,"no"
"OG0028471",3.692421,5.305577,8.731074,5.210688,19,29.998,63,30,940.547,932.419,932.971,939.467,"no"
"OG0028472",16.191399,7.270247,14.402311,4.798658,316.375,157.095,396.982,105,3571.547,3563.419,3563.971,3570.467,"no"
"OG0028473",5.938317,11.136792,3.173149,1.549278,2.999,8,5,2,92.303,118.46348580866,203.739,210.647,"no"
"OG0028474",48.392847,46.167906,61.797892,43.102261,587.635,619.094,1057.201,586,2219.547,2211.419,2211.971,2218.467,"no"
"OG0028475",22.551263,19.227056,34.640847,19.261572,185.132,174,399.986,177,1500.547,1492.419,1492.971,1499.467,"no"
"OG0028476",20.257826,17.197947,29.381101,17.981856,155,145,316.075,154,1398.547,1390.419,1390.971,1397.467,"no"
"OG0028477",44.421265,41.484273,55.159378,28.064424,361.999,372.655,632.213,256,1489.547,1481.419,1481.971,1488.467,"no"
"OG0028478",31.987534,23.885517,41.917583,20.161152,411,338.98,758.922,290.041,2348.547,2340.419,2340.971,2347.467,"no"
"OG0028479",29.971665,25.594127,36.236239,20.985267,469.381,443,800.11,368,2862.547,2854.419,2854.971,2861.467,"no"
"OG0028482",39.851471,45.566235,53.328494,35.736599,496.998,627.605,937.059,499,2279.547,2271.419,2271.971,2278.467,"no"
"OG0028483",65.303158,72.280025,16.4342,53.936334,1214.197,1485.995,431,1123.004,3398.547,3390.419,3390.971,3397.467,"no"
"OG0028484",83.435943,78.619734,100.170396,59.569607,605.989,629.014,1022.606,484.246,1327.547,1319.419,1319.971,1326.467,"no"
"OG0028485",4.917725,1.988061,5.452528,2.441611,27,12,42,15,1003.547,995.419,995.971,1002.467,"no"
"OG0028487",7.744267,8.934045,13.256931,7.036128,59,75,142,60,1392.547,1384.419,1384.971,1391.467,"no"
"OG0028488",0.956642,2.169307,2.210282,1.281931,8,20,26,12,1528.547,1520.419,1520.971,1527.467,"no"
"OG0028489",4.089397,5.590832,14.439188,4.874145,18,27,89,24,804.547,796.419,796.971,803.467,"no"
"OG0028490",11.6882,10.921307,14.207907,7.494896,369,381.615,633.259,265,5770.547,5762.419,5762.971,5769.467,"no"
"OG0028492",43.30772,53.546375,58.1987,35.058225,105,141.281,196.044,95,443.162,435.12,435.547,442.17,"no"
"OG0028494",41.180445,37.666683,67.365648,42.578849,211,212.054,484,244.1,936.547,928.419,928.971,935.467,"no"
"OG0028495",8.074665,7.870438,10.8426,6.65569,91.999,99.001,174,84.9,2082.547,2074.419,2074.971,2081.467,"no"
"OG0028496",59.707701,58.024944,80.616655,42.705915,505.844,542,960.78,404.999,1548.547,1540.419,1540.971,1547.467,"no"
"OG0028497",20.160809,26.557339,32.598155,22.428807,71,104,161.043,89,643.708,645.807588579978,638.771043494977,647.499301618227,"no"
"OG0028498",42.654497,46.80398,16.971642,31.464,160,192.296,89,132,685.636,677.551,678.05,684.566,"no"
"OG0028499",33.007557,23.084098,32.202808,16.128753,382.03,294.991,525.005,209,2115.547,2107.419,2107.971,2114.467,"no"
"OG0028500",76.636026,63.644231,86.048555,39.544612,99,88,152.001,57,236.124,228.023,228.401,235.203,"no"
"OG0028501",52.162496,43.323872,23.262821,45.644295,137,124,85,134,480.065,472.007,472.446,479.042,"no"
"OG0028502",19.380674,25.460103,25.590748,11.878437,230.25,334,428.291,158,2171.547,2163.419,2163.971,2170.467,"no"
"OG0028503",76.291325,59.237601,82.032686,51.029958,804.947,689.825,1218.744,602.777,1928.547,1920.419,1920.971,1927.467,"no"
"OG0028504",56.485456,56.936142,86.067581,48.755499,626.57,697.204,1344.588,605.491,2027.547,2019.419,2019.971,2026.467,"no"
"OG0028505",30.676596,25.387351,36.318155,18.63248,1428.323,1308.897,2388.356,971.667,8510.547,8502.419,8502.971,8509.467,"no"
"OG0028506",1092.469316,1595.459376,497.87127,1400.741362,11442.925,18443.774,7342.87,16425.687,1914.547,1906.419,1906.971,1913.467,"no"
"OG0028508",35.274067,43.74897,48.783994,31.659507,278,380,540.654,279.287,1440.547,1432.419,1432.971,1439.467,"no"
"OG0028510",48.897946,45.867509,72.586065,31.024879,208.008,214,432.247,147.631,777.547,769.419,769.971,776.467,"no"
"OG0028511",9.864143,13.872749,8.320923,10.675724,184,286.133,218.931,222.998,3409.547,3401.419,3401.971,3408.467,"no"
"OG0028512",36.924477,32.228684,45.932576,25.943519,411.002,396.02,720.067,323.304,2034.547,2026.419,2026.971,2033.467,"no"
"OG0028513",44.471957,33.705516,49.271327,24.902377,441.242,368.999,688.192,276.602,1813.547,1805.419,1805.971,1812.467,"no"
"OG0028514",29.251898,20.463397,39.34354,17.243673,88,67.232,165,58,549.879,541.82,542.258,548.85,"no"
"OG0028516",4.128205,1.721461,0,2.68587,11,5,0,8,487.046,478.991,484.008040972951,486.027,"no"
"OG0028517",40.025222,35.351086,54.699333,32.584255,346.758,337.71,666.707,316,1583.547,1575.419,1575.971,1582.467,"no"
"OG0028518",2.778638,4.031065,4.817955,2.680761,25,40,60.997,27,1644.547,1636.419,1636.971,1643.467,"no"
"OG0028519",7.270038,10.353392,11.194426,4.467967,32,50,69,22,804.547,796.419,796.971,803.467,"no"
"OG0028520",11.151408,14.619356,16.225179,6.952622,96,138.773,196.507,67,1573.547,1565.419,1565.971,1572.467,"no"
"OG0028521",25.827921,23.803422,45.219235,28.857016,124,125.491,304.251,155,877.547,869.419,869.971,876.467,"no"
"OG0028522",7.504099,9.72351,13.209584,9.044819,63,90,156,85,1534.547,1526.419,1526.971,1533.467,"no"
"OG0028523",5.619665,6.449728,12.826846,5.688866,60,76.007,192.848,68,1951.547,1943.419,1943.971,1950.467,"no"
"OG0028524",3.369221,2.985145,3.757748,2.292732,42,41.098,66,32,2278.547,2270.419,2270.971,2277.467,"no"
"OG0028525",5.650211,9.567618,14.621805,7.618503,53,99,193.033,80,1714.547,1706.419,1706.971,1713.467,"no"
"OG0028526",3.049611,4.211812,4.526977,2.487674,23,35,48,21,1378.547,1370.419,1370.971,1377.467,"no"
"OG0028527",4.482488,5.106171,9.440367,5.409356,20,25,58.991,27,815.547,807.419,807.971,814.467,"no"
"OG0028528",3.638107,1.139866,2.12154,3.17821,12,8,19,17,602.89815249524,1157.419,1157.971,872.814083972425,"no"
"OG0028529",10.926603,7.620185,11.565114,6.072352,81.989,63,122,51,1371.547,1363.419,1363.971,1370.467,"no"
"OG0028530",96.20479,71.788966,108.753378,55.03922,130,104,201.271,83,246.993,238.908,239.295,246.071,"no"
"OG0028531",4.832123,4.181029,6.896215,5.608395,20.027,19,40,26,757.547,749.419,749.971,756.467,"no"
"OG0028533",3.608833,7.199144,7.377387,4.471593,24.155,53.023,69.335,33.48,1223.42961690136,1214.62417272609,1215.189632017,1221.7186975494,"no"
"OG0028534",14.007989,14.43393,12.627358,14.517583,279,317.926,354.796,323.8,3640.547,3632.419,3632.971,3639.467,"no"
"OG0028535",7.761357,7.654309,11.142271,5.853927,90,98,181.998,76,2119.547,2111.419,2111.971,2118.467,"no"
"OG0028536",12.391403,9.203434,12.782884,5.743692,54,44,78,28,796.547,788.419,788.971,795.467,"no"
"OG0028537",21.075226,16.867886,23.715133,14.369054,763.218,677.661,1210.971,583.404,6619.33532255464,6625.31050762579,6602.42736724871,6625.16382102941,"no"
"OG0028538",18.460174,14.751413,23.72155,11.858357,96,84.299,173,69,950.547,942.419,942.971,949.467,"no"
"OG0028539",9.400986,12.245375,7.681626,6.563834,87,125,100.044,68,1691.547,1683.419,1683.971,1690.467,"no"
"OG0028542",23.834969,14.380585,23.663316,14.297131,120.691,80,168,81,925.547,917.419,917.971,924.467,"no"
"OG0028544",3.692485,5.083414,8.472204,5.460168,29,44,93.567,48,1435.547,1427.419,1427.971,1434.467,"no"
"OG0028546",13.001385,17.042813,19.220186,10.614374,46,66,95.002,42,646.705,638.641,639.104,645.67,"no"
"OG0028547",5.10258,3.902518,8.154259,4.445316,25,21,56,24.368,895.547,887.419,887.971,894.467,"no"
"OG0028548",5.715716,4.386956,6.985271,2.828414,166,141,286.38,91.997,5308.547,5300.419,5300.971,5307.467,"no"
"OG0028549",26.77683,35.184878,49.006983,25.425723,169.721,245.447,436.242,180.354,1158.547,1150.419,1150.971,1157.467,"no"
"OG0028550",4.730071,2.392881,0,2.113538,2,1,0,1,77.286,68.918,74.3634690230296,77.205,"no"
"OG0028551",4.293696,2.84204,8.351113,2.616484,22,16,60,15,936.547,928.419,928.971,935.467,"no"
"OG0028553",0,2.74186,0,0,0,2,0,0,120.293,120.293,120.293,120.293,"no"
"OG0028555",29.5169,25.214186,43.78115,25.178442,221,208,460.83,211.004,1368.547,1360.419,1360.971,1367.467,"no"
"OG0028556",15.227494,12.276037,25.12449,12.756047,154,137,357.725,144.423,1848.547,1840.419,1840.971,1847.467,"no"
"OG0028557",7.54274,8.84921,14.345755,8.233559,56.474,73,151,69,1368.547,1360.419,1360.971,1367.467,"no"
"OG0028558",41.084431,36.753566,46.935177,25.317962,317.499,312.998,510,219,1412.547,1404.419,1404.971,1411.467,"no"
"OG0028560",9.529974,12.158304,11.045064,8.149037,142,200.196,232.005,135.961,2723.547,2715.419,2715.971,2722.467,"no"
"OG0028561",1.451015,2.717256,3.916132,1.728128,15,31,57,20,1889.547,1881.419,1881.971,1888.467,"no"
"OG0028564",6.765861,7.393777,7.306035,7.429113,35,42.029,53,43,945.547,937.419,937.971,944.467,"no"
"OG0028566",2.072178,2.76436,0.866632,3.811327,17,25,10,35,1499.547,1491.419,1491.971,1498.467,"no"
"OG0028567",37.375347,37.359622,49.135504,30.193307,397.004,438,734.937,359.055,1941.547,1933.419,1933.971,1940.467,"no"
"OG0028568",77.691751,73.765175,104.085316,61.616127,1073.05,1125.589,2026.153,952.876,2524.547,2516.419,2516.971,2523.467,"no"
"OG0028571",17.284348,11.220727,18.217993,9.659434,187,134,277.565,117,1977.547,1969.419,1969.971,1976.467,"no"
"OG0028574",4.051674,3.968535,4.531151,2.215592,49,53,77.201,30,2210.547,2202.419,2202.971,2209.467,"no"
"OG0028575",11.885537,8.548727,14.766679,10.693815,136.003,108,238.001,137,2091.547,2083.419,2083.971,2090.467,"no"
"OG0028576",17.017954,19.328737,29.252909,16.628856,102,122.887,242.982,110,1095.547,1048.47113713343,1073.98743513604,1079.40811608508,"no"
"OG0028577",42.353472,44.333571,49.384516,54.72745,338.196,390.186,554.566,489.155,1459.547,1451.419,1451.971,1458.467,"no"
"OG0028578",196.29915,217.305431,288.792336,192.41448,1304.351,1589.697,2695.797,1430.904,1214.547,1206.419,1206.971,1213.467,"no"
"OG0028580",55.195927,51.468823,75.747279,34.878692,499.025,513.219,963.674,353,1652.547,1644.419,1644.971,1651.467,"no"
"OG0028581",45.545783,36.332703,18.996831,44.447747,614.859,541.846,361.423,671.846,2467.547,2459.419,2459.971,2466.467,"no"
"OG0028582",19.775299,18.883666,30.086569,18.325142,187.011,197,400.452,194,1728.547,1720.419,1720.971,1727.467,"no"
"OG0028584",4.092001,4.633317,10.116262,3.71589,13.472,16.681,46.487,13.681,601.792,593.724,594.167,600.752,"no"
"OG0028585",11.096317,6.389662,8.349718,5.452033,71,45,75.036,39.041,1169.547,1161.419,1161.971,1168.467,"no"
"OG0028586",9.429236,6.591095,13.149516,7.448552,43,32.99,84,38,833.547,825.419,825.971,832.467,"no"
"OG0028587",40.379049,40.867247,48.099026,31.700644,189,210,315.444,166,855.547,847.419,847.971,854.467,"no"
"OG0028588",16.247635,14.8522,17.137391,7.132221,55,55,81.001,27,618.744,610.698,611.138,617.724,"no"
"OG0028589",53.349956,48.488377,65.705485,35.403644,524.074,525.545,908.587,389.339,1795.547,1787.419,1787.971,1794.467,"no"
"OG0028590",34.110472,34.968611,44.24946,21.114427,316.043,357.381,576.983,219,1693.547,1685.419,1685.971,1692.467,"no"
"OG0028591",4.09195,1.184235,3.090983,1.110371,3,1,3,1,134.007340533975,139.257,125.493277620744,146.956,"no"
"OG0028592",37.411781,24.162601,38.386918,22.559262,214,152,308.158,144.399,1045.547,1037.419,1037.971,1044.467,"no"
"OG0028593",9.796345,10.655397,11.67247,6.447931,95,114.003,159.333,70,1772.547,1764.419,1764.971,1771.467,"no"
"OG0028594",45.159507,52.668325,72.104872,46.478612,316.872,407.012,711,365.01,1282.547,1274.419,1274.971,1281.467,"no"
"OG0028595",3.416127,1.094047,1.879806,1.074152,13,6,9,6,695.5808572717,904.419,619.048420223151,911.467,"no"
"OG0028599",1.711432,1.198452,0,0.38284,4,3.046,0,1,427.207,419.158,424.181125457857,426.224,"no"
"OG0028600",7.15361,7.403029,9.258436,4.49178,348.458,399.32,636.994,245.061,8903.547,8895.419,8895.971,8902.467,"no"
"OG0028601",16.037284,13.6086,17.096436,10.330261,112.354,105,168.317,81,1280.547,1272.419,1272.971,1279.467,"no"
"OG0028602",9.480621,14.607837,21.832032,11.405563,52,88.085,168,70,1002.547,994.419,994.971,1001.467,"no"
"OG0028603",21.472462,18.510116,24.977602,11.376912,204,194.001,333.997,121,1736.547,1728.419,1728.971,1735.467,"no"
"OG0028607",2.9787,14.802332,5.034865,10.918338,29,159,69,119,1779.547,1771.419,1771.971,1778.467,"no"
"OG0028609",25.126706,26.086497,26.585876,14.255541,104,109.542,154,66,756.547,692.497179384453,748.971,755.467,"no"
"OG0028610",50.238073,62.355011,95.695127,55.452308,458.874,628.198,1230.036,566.998,1669.547,1661.419,1661.971,1668.467,"no"
"OG0028611",2.036862,0.978118,2.725724,1.070378,17,9,32,10,1525.547,1517.419,1517.971,1524.467,"no"
"OG0028612",0,0,3.949525,0.429711,0,0,23,2,756.21202480323,756.21202480323,752.971,759.467,"no"
"OG0028613",24.246802,19.721652,28.49529,12.880589,469,421.838,777.504,279,3535.547,3527.419,3527.971,3534.467,"no"
"OG0028614",4.118738,3.959145,3.918296,2.656695,18.016,19,24,13,799.547,791.419,791.971,798.467,"no"
"OG0028615",35.254045,30.542904,42.321806,20.658476,278.999,266.404,471,183,1446.547,1438.419,1438.971,1445.467,"no"
"OG0028616",11.377322,9.78785,15.329218,6.458911,313,297.97,595.268,199,5028.547,5020.419,5020.971,5027.467,"no"
"OG0028617",27.23988,25.032141,30.167819,17.713261,262.37,266,409,190.996,1760.547,1752.419,1752.971,1759.467,"no"
"OG0028618",15.570871,15.331935,17.664501,8.17913,63,68,100,37.015,739.547,731.419,731.971,738.467,"no"
"OG0028619",46.456081,30.782139,46.508877,19.918065,308.433,225,433.788,148,1213.547,1205.419,1205.971,1212.467,"no"
"OG0028621",4.14328,4.797866,10.33814,3.534611,22,28,76.995,21,970.547,962.419,962.971,969.467,"no"
"OG0028624",21.039684,26.214736,32.256619,15.230077,140.148,192.251,301.855,113.54,1217.547,1209.419,1209.971,1216.467,"no"
"OG0028625",22.468028,22.491367,29.16779,19.499653,211,233,385.516,205,1716.547,1708.419,1708.971,1715.467,"no"
"OG0028626",41.212671,50.647431,70.752734,46.758813,192,259.028,461.823,243.706,851.547,843.419,843.971,850.467,"no"
"OG0028627",9.171074,6.96016,11.252546,6.444009,136,114.056,235.232,107,2710.547,2702.419,2702.971,2709.467,"no"
"OG0028628",12.126967,15.733658,7.956954,11.018332,173,248,160,176,2607.547,2599.419,2599.971,2606.467,"no"
"OG0028629",9.339595,6.295653,10.648627,5.486661,76,52,111,47,1487.38611689961,1362.12464197233,1347.79902552855,1397.80014524079,"no"
