OG,Past_1,Past_2,Past_3,Past_4
OG0000750,122,276.77,257,1051.28
OG0000751,13,36.128,17,77
OG0000752,73,158.034,116,376
OG0000753,153,575.571,463.903,1768.404
OG0000754,241,691.919,558.504,2119.39
OG0000755,704,1562.823,965.082,3558.319
OG0000756,24,70.651,17,53.992
OG0000757,500.543,903.61,623.758,3174.526
OG0000758,117,423.003,221,314.71
OG0000759,82,142.195,123.028,568.017
OG0000760,644.024,930.294,1224.726,5673.695
OG0000761,229.996,338.688,323.977,2728.314
OG0000762,7,18.011,15,45
OG0000763,3187.705,10148.994,6593.906,8415.794
OG0000764,145,385.374,300.048,586.535
OG0000765,101,189.666,179,809.432
OG0000766,104,199.207,177.017,448.056
OG0000767,120.096,231.696,142,1043.681
OG0000768,15.999,45.228,20.857,44.069
OG0000769,28.933,58.845,30.629,123.34
OG0000770,32,98.291,196,447.848
OG0000771,63,99.665,107,709.739
OG0000772,1860.751,4837.735,2367.682,7418.685
OG0000774,149,331.707,412,1479.792
OG0000775,0,1,0,3
OG0000776,67,151.55,84,428.119
OG0000777,82,145.66,149.006,546.704
OG0000778,9,7.94,7,55.006
OG0000779,23,22.695,21,89.08
OG0000780,2399.011,5639.78,2435.911,6819.717
OG0000782,112.2,189.357,178,754.034
OG0000783,2173.953,6769.463,2698.785,11108.853
OG0000784,1881.798,3659.887,1414.102,12910.58
OG0000786,154.572,271.946,217.002,1296.162
OG0000787,163.701,613.698,330.857,594.428
OG0000788,7,551.915,539.058,7762.1
OG0000789,1789.767,2505.123,1360.719,7593.772
OG0000790,43,83.879,75,483
OG0000791,17,1,16,25
OG0000792,334,790.958,404.877,1680.003
OG0000793,280,550.49,272.175,877.447
OG0000794,129,86.409,102,119.058
OG0000795,41,11,13,121
OG0000797,6,6,3,82
OG0000798,70,420.404,332.112,684
OG0000799,766.993,1430.621,1156.524,4014.52
OG0000800,10.816,0,0,0
OG0000801,44.999,101.045,69.994,273.304
OG0000803,50.001,38.317,28.981,335.696
OG0000804,61,65.685,120.722,122.378
OG0000805,182,521.571,332.552,1426.965
OG0000806,158,212.566,180,748.013
OG0000808,139,374.814,249,382
OG0000809,4040.45,15451.053,6226.134,10794.914
OG0000811,5,3.996,2,7
OG0000812,244.546,547.762,329.218,1053.598
OG0000813,139.999,365.621,243.345,1049.009
OG0000814,0,14.289,0,0
OG0000815,12,12,22,71
OG0000816,65,192.032,184.974,390.33
OG0000817,250,791.651,839.002,3258.404
OG0000818,95.948,266.186,125,583.386
OG0000819,3072.276,7858.715,3328.842,12316.932
OG0000820,308.363,168.703,113.107,562.716
OG0000821,245,453.693,307,1457.003
OG0000823,49,299.953,105,1038.729
OG0000824,576.493,1636.481,956.39,2782.424
OG0000825,218,404.585,396,1309.511
OG0000826,1182,2482.852,1330.729,1309.002
OG0000827,49.002,78.822,78,610.01
OG0000828,113,109.741,120,352
OG0000829,218,287.438,200.109,908.918
OG0000830,778.23,890.346,599,2010.988
OG0000831,86,160.337,127,507
OG0000832,335,2702.82,1050,1807.998
OG0000833,136,335.894,275.952,3578.407
OG0000834,0,0,0,0
OG0000835,165,715.142,634.401,1552.213
OG0000837,54.265,491.576,643.393,997
OG0000838,3464.919,8330.56,3364.662,12302.147
OG0000839,1038,1580.226,1128.085,5952.72
OG0000840,49,148.964,72,713.22
OG0000841,13.35,23.213,48,82.69
OG0000842,984.822,4644.84,388.002,7448.597
OG0000843,80,261.344,88,416
OG0000844,146,382.677,284.99,880.033
OG0000845,543,515.78,672.023,1538.693
OG0000846,2366.032,6548.397,2168.161,7857.781
OG0000847,226,466.028,171.236,1594.001
OG0000848,1336.005,3925.76,2194.605,4887.1
OG0000849,164,220.822,166,1063.437
OG0000850,0,1,0,39
OG0000852,1618.991,4247.954,2623.777,9406.589
OG0000853,376,787.08,521.01,2596.034
OG0000854,189,668.05,275,932.243
OG0000855,524.732,806.816,958.119,3299.258
OG0000856,70.423,117.598,201,387.208
OG0000857,132,203.697,128,681.392
OG0000858,9,42.307,31,170.335
OG0000859,65,121.127,210,851.002
OG0000860,299,512.121,778,2473.799
OG0000861,18,36.16,61,61.993
OG0000862,7,22.016,22,73
OG0000863,307,588.528,341.064,848.351
OG0000864,797.995,1876.931,1948.895,2214.735
OG0000865,28,1666.135,67,240
OG0000866,20.532,35.697,15.667,137.993
OG0000868,22,129.068,99,495
OG0000870,795.008,2113.229,1088.569,3400.272
OG0000872,19,26.333,13,78
OG0000873,179,1327.446,350,1626.926
OG0000874,60,429.049,199,135
OG0000875,430.283,953.089,776.789,3035.879
OG0000877,3295.233,6607.313,2951.024,11508.391
OG0000881,18,23.02,17,64
OG0000882,0,2,0,0
OG0000884,6,38.973,19,42.573
OG0000887,19,34.018,60,52.6
OG0000888,11,13.838,0,15
OG0000889,91,277.936,73,662.999
OG0000892,15,17.513,10,60.496
OG0000893,15,28.132,27,125
OG0000894,317,106.3,355.996,444
OG0000895,5,336.125,1,0
OG0000897,570.149,1412.031,880.06,1761.142
OG0000898,346.005,1123.611,1448.39,2679.725
OG0000899,34,97.378,82,235
OG0000900,20,12.088,9,291.998
OG0000901,12,40.033,15,43
OG0000902,1003.364,2424.031,1784.319,3058.087
OG0000903,419.911,1003.539,862.132,2185.794
OG0000904,83,147.236,121,499.487
OG0000905,223,443.333,376,1066.09
OG0000906,172,372.694,268,1257.711
OG0000907,4,16.028,3,45
OG0000908,289.961,1097.316,538.984,937.834
OG0000909,13,47.339,47,203
OG0000910,64,160.34,112.504,96
OG0000911,96,122.608,173.003,556.452
OG0000912,61.002,88.663,71,118
OG0000913,23,92.155,34,18
OG0000915,23,53.948,48,49
OG0000916,579.059,1374.681,1070.545,1789.938
OG0000917,51,45.983,42,303.049
OG0000918,95.003,351.908,183,556.638
OG0000919,375,897.101,709.845,2501.478
OG0000920,1478.286,3390.011,2206.201,7382.852
OG0000921,24,81.194,56,157
OG0000923,21,23.377,13.785,126.879
OG0000924,100,154.464,268.183,745.958
OG0000925,168,346.369,248,1076.432
OG0000926,2223.153,3860.603,2257.898,5199.199
OG0000927,472.001,18516.997,1308.003,2241.913
OG0000928,56,152.21,93,383.364
OG0000929,85,2605.227,78,355
OG0000931,0,1,1,0
OG0000932,25,33,9.881,186.167
OG0000934,61.979,94.472,48.008,379.271
OG0000935,1,8,9.036,22
OG0000937,217,155.28,484,1829
OG0000938,2,9,11,44
OG0000939,244,5087.552,2636.142,2318
OG0000940,101,340.653,145,264
OG0000941,17.119,26.538,13,60
OG0000942,79,138.541,257.028,864.013
OG0000943,31,65.382,53,213.538
OG0000944,542,1754.849,615.122,383.097
OG0000945,115,400.082,266.057,1109.403
OG0000946,87,421.185,327.001,1693.529
OG0000947,9,6.312,17,64
OG0000948,2968.082,9629.313,4670.23,23262.637
OG0000949,703.539,1085.633,563.957,1453.186
OG0000950,223,621.398,198.007,642.794
OG0000951,326.088,714.671,534,2684.075
OG0000952,51,169.899,162,771.739
OG0000954,132,57.175,11,84
OG0000955,384.341,1901.529,2208.623,2721.674
OG0000956,2061.06,2366.529,1445.093,5010.822
OG0000958,1548,4488.205,4450.873,12267.108
OG0000959,219,407.094,268,771.67
OG0000960,217,253.716,139.075,305.949
OG0000961,413.39,1183.588,524.628,1270
OG0000962,43,41.493,43,113
OG0000963,15,10,17,74
OG0000964,58,488.592,456.017,1418.653
OG0000965,2440.033,5165.383,2377.777,7967.188
OG0000966,358,1071.758,632,2686.394
OG0000967,289.059,527.683,263,808.943
OG0000968,259.935,429.663,328.903,334.997
OG0000969,1,2.119,5,2
OG0000970,352,877.207,687.994,2613.391
OG0000971,303.924,868.33,686.002,2588.228
OG0000972,55,200.683,178,559
OG0000973,84,139.849,154,744.594
OG0000974,738.032,984.746,956.015,6119.309
OG0000975,3082.421,6182.902,4046.623,9283.14
OG0000976,115,168.141,127,594.195
OG0000977,14,23.828,22,197.418
OG0000978,109,323.692,348,661.536
OG0000979,180,413.232,178,1215.77
OG0000982,379.762,626.841,465.161,5405.621
OG0000983,130,355.717,223,1454
OG0000984,490.038,1080.907,1022,5227.485
OG0000985,1,2,4,16.948
OG0000986,205.988,377.671,274.928,1336.738
OG0000987,97,270.461,221.101,417.941
OG0000988,774,2344.154,754.03,8552.765
OG0000989,59,41.97,50.044,283.328
OG0000990,333,876.34,650.984,2280.482
OG0000991,194.002,378.613,266,1640.18
OG0000992,61,209.736,73,196.23
OG0000993,560.019,989.264,546.998,2302.89
OG0000994,2059.001,6115.253,1829.003,6210.563
OG0000995,296,395.624,252.897,1251.879
OG0000996,135,460.496,402.241,1483.999
OG0000997,789.7,1288.114,1239.836,4850.709
OG0000998,16,27.128,13,93
OG0000999,234.154,558.022,329.334,754.496
OG0001000,376.912,833.62,615.986,1338.135
OG0001001,81,132.325,120,705.94
OG0001002,59,102.328,76,414.091
OG0001003,0,4,3,7
OG0001004,644.978,2010.334,1279.589,1842.752
OG0001005,12,5,23,19.301
OG0001006,26,22.071,15.205,62.771
OG0001007,169,333.821,289,690.417
OG0001008,0,6,5,26
OG0001010,1018.426,4307.861,1513.001,5851.204
OG0001013,62,110.512,66.991,286.962
OG0001014,6,13.924,11,91.816
OG0001015,4,8.387,0,16
OG0001016,121.01,755.515,592.094,1015.664
OG0001017,454.51,1211.055,859.656,1419.959
OG0001019,102,348.553,212.848,555.674
OG0001020,575,1686.634,894.006,3074.39
OG0001023,3215.001,8294.955,5246.556,8111.061
OG0001025,32,31.451,46,1
OG0001026,45.396,113.486,57,254.939
OG0001027,9,11,3,42
OG0001028,184,520.674,317,632.751
OG0001029,10.927,7.333,6,32.416
OG0001030,3,1,4,0
OG0001031,49,77.383,67.97,681.753
OG0001032,51,111.07,62,126
OG0001033,727.243,1619.212,1107.775,4036.933
OG0001034,1506.166,4447.32,2006.875,4983.877
OG0001035,78,395.143,289.002,813.996
OG0001037,13,0,0,28
OG0001038,9,6,3,54
OG0001039,45,21.11,31.999,461.044
OG0001040,21,19.18,20,223.212
OG0001041,2919.977,4110.251,2894.432,15083.229
OG0001042,33,37.043,33.808,179.038
OG0001043,268,941.084,392,2914.78
OG0001044,313,1317.033,584.948,1365.509
OG0001045,147,202.769,140.66,769.558
OG0001047,76,201.367,95,291.988
OG0001048,2,2,2,1
OG0001050,9,153.425,96,26
OG0001051,13,14.016,7,45
OG0001052,35,90.772,171.006,201
OG0001053,2,6,8,13
OG0001054,578,747.995,802.329,1900.736
OG0001055,58,142.548,99,385.085
OG0001056,10,13.078,4,93
OG0001057,17.994,23.045,30.089,92.736
OG0001058,369.339,941.111,641.054,2197.323
OG0001059,34.24,78.635,56.394,195.886
OG0001060,96,29,61,156
OG0001061,633,1113.362,911,4362.856
OG0001062,15,45.938,30,62.074
OG0001063,3,19.191,12,14
OG0001065,15,61.084,85,214
OG0001066,300,359.194,382,1061
OG0001067,23,31.392,15,58
OG0001068,34,59.094,86,177
OG0001070,7,8.342,86.353,156.067
OG0001071,0,0,0,0
OG0001073,53,44.001,63,219.999
OG0001074,73.598,120.482,88,451.143
OG0001075,636,1334.497,601,4506.495
OG0001076,58,63.025,34,153.021
OG0001079,186,274.575,305,626
OG0001082,21.999,59.689,16,160.834
OG0001083,332.012,988.912,707.492,2245.031
OG0001085,9,5,1,40
OG0001086,307,387.843,201,320.76
OG0001088,108,70.323,86,429
OG0001089,35,58.515,52,173
OG0001090,825,1401.81,1455.208,2093.31
OG0001092,337,292.758,170,925.421
OG0001093,11,31.036,34,147
OG0001094,1096,1382.865,743,1313.143
OG0001095,121,351.863,141,842.162
OG0001096,0,12,5,3
OG0001097,38,89.806,63.007,266
OG0001098,25,22.04,9,329
OG0001100,19.314,41.268,33.18,373.726
OG0001101,93,283.663,186,647.711
OG0001102,9,8.008,4,20.516
OG0001104,30,25.038,33,111
OG0001105,109,246.101,168.568,519.61
OG0001106,13,33.778,1,167.012
OG0001107,3,9.247,0,1
OG0001108,177,343.638,230.146,738.213
OG0001109,38,59.462,34,120
OG0001112,39.021,49,35,163.381
OG0001113,158,166.163,134.006,879.011
OG0001114,323,897.231,499,1668.618
OG0001115,69,118.508,68,451.115
OG0001116,97,452.548,255.019,564.509
OG0001118,6,4,4,11
OG0001119,1853.265,3755.99,1525.126,6478.796
OG0001120,0,1,4,1
OG0001121,16,63.626,28,149
OG0001122,254,291.221,302,1314.148
OG0001123,63,170.075,165.001,469
OG0001124,7,12.407,4,16
OG0001125,80.999,188.216,120,484.209
OG0001126,16,41.06,42,130.021
OG0001127,142,228.348,91,452.709
OG0001128,112,429.378,422,1016.02
OG0001129,793.986,2154.295,1611.398,4023.195
OG0001130,3,8.008,3,20
OG0001131,274.819,748.126,422,1424.314
OG0001132,18,18.547,16,66.012
OG0001133,110,328.495,165,808.002
OG0001134,41,150.357,140.343,197
OG0001135,9,9,24,78
OG0001136,132,299.219,251.998,1006.976
OG0001137,523.901,1180.758,832.077,1983.286
OG0001138,86,208.551,99,330
OG0001139,126.92,311.127,201.001,788.881
OG0001141,690.068,1131.493,699.001,3478.02
OG0001142,415.846,1115.193,715.733,3737.815
OG0001143,38,73.233,37,208
OG0001144,162,192.44,237.427,755.994
OG0001145,163,567.747,554.25,1572.954
OG0001146,32,121.224,145,356.002
OG0001147,66.143,163.224,83.162,312.294
OG0001148,200,471.067,359,1347.193
OG0001149,1047.074,2791.258,1757.379,5335.935
OG0001150,105,89.357,121,417.244
OG0001153,213,291.879,497,1276.01
OG0001154,67,324.339,92,130
OG0001155,1650.397,5131.585,1599.952,6663.952
OG0001156,73,185.433,174,612.999
OG0001157,85,173.41,197.225,657
OG0001158,96,154.626,126,935.502
OG0001159,971.024,2013.928,1302,2842.09
OG0001161,293.022,650.113,405.582,810.994
OG0001162,21,27.426,25,173.001
OG0001163,1137.97,2601.51,2280.235,4587.928
OG0001164,234,3145.092,2325.411,6561.1
OG0001165,123,325.988,173,1094.051
OG0001166,335,740.342,538.001,1798.088
OG0001167,12,32.255,20,82.289
OG0001169,118,287.961,194.065,656.258
OG0001170,37,84.428,59,92.437
OG0001171,101,226.987,149.628,240.975
OG0001172,410.914,1669.986,965.59,1496.576
OG0001173,63,104.391,140.02,477.898
OG0001174,53,126.78,77,221
OG0001175,13,58.383,34.062,59
OG0001176,7,12.352,6,34.072
OG0001178,135,418.48,291.055,1261.002
OG0001179,14.642,58.461,14.18,78.19
OG0001180,88,219.329,139.008,950.526
OG0001181,299.83,702.055,516.88,1237.362
OG0001182,8,16.994,18,162.122
OG0001183,365.043,527.581,459.823,1419.873
OG0001184,414,364.471,383.25,39
OG0001185,319,749.771,520.996,2320.41
OG0001186,96,282.704,217,649.592
OG0001187,8.001,8.482,1,39.455
OG0001188,53.079,152.822,106.57,219.32
OG0001189,1039.224,2436.118,1882.721,6744.854
OG0001192,19887.128,55382.97,24050.354,65147.721
OG0001193,1234,2781.898,2144.377,6282.784
OG0001196,6,2.013,10,33
OG0001197,8,12.023,8,38.988
OG0001198,39,194.408,97,369
OG0001199,1,4,1,9
OG0001200,1374.422,2502.613,2453.467,20263.946
OG0001201,166,481.002,450,974.712
OG0001202,6,5,0,52
OG0001203,1531.641,3055.115,4903.766,8471.751
OG0001204,375.739,796.058,707.411,1667.529
OG0001205,1084.198,5563.959,2738.848,4180.137
OG0001206,0,0,108.992,295.633
OG0001207,8,9.118,3,92.683
OG0001208,4,8.742,4.011,34.999
OG0001209,55,140.037,24,338.002
OG0001210,62,159.992,209.001,1802.847
OG0001211,159.615,373.008,311.999,788.362
OG0001212,87,132.442,78,266.006
OG0001213,108,393.956,196,379.243
OG0001214,477,746.614,880.02,2274.858
OG0001215,0,5.031,1,24
OG0001217,7,21.381,36,361.001
OG0001218,518.031,1616.217,922,1640.447
OG0001219,323.579,786.873,447.788,1421.517
OG0001220,497.916,1258.83,1031.922,1332.395
OG0001221,7,3,22,19
OG0001222,3,5,7,82
OG0001223,15,8.002,4,30
OG0001224,13,28.758,35.005,132
OG0001226,172,216.948,133,1382.584
OG0001227,102.463,224.736,166.086,777.427
OG0001228,23,20.941,43,161
OG0001229,11,26.025,17.999,73.999
OG0001230,630,3328.735,1627.089,1855.446
OG0001232,57,113.619,43,361
OG0001233,10,14.055,10,77
OG0001234,63,82.502,63,344.998
OG0001235,3,1,5,16
OG0001236,185,231.787,360,1408.96
OG0001237,118,418.345,106,445
OG0001238,88,95,109,251
OG0001239,1140,4758.667,3037.46,8047.516
OG0001241,11,1.038,80,30.004
OG0001242,26,32.383,40,128
OG0001243,371,366.497,715.217,2673.318
OG0001245,1,3.004,4,1
OG0001246,25,29.902,36,122
OG0001247,170,276.881,244.006,1186.502
OG0001248,37.39,78.369,30.879,197.912
OG0001250,177.001,358.063,282,1276.001
OG0001251,70,126.8,132.999,445.978
OG0001252,34,104.595,62,359
OG0001253,1029,3736.463,2216.454,4809.786
OG0001255,13,54.026,38,144.998
OG0001256,66,184.259,16,289
OG0001257,165.021,1217.6,299.548,2533.268
OG0001258,24.801,53.513,23,178.993
OG0001259,46.249,127.347,120,628.002
OG0001260,26,33.427,9,70
OG0001261,244,531.984,406.264,1405.031
OG0001262,117,357.135,334,470.254
OG0001263,23,61.188,69,127
OG0001264,1242.096,1016.707,448.001,593.693
OG0001265,13,14.842,13,141
OG0001267,108,460.804,198.979,873.046
OG0001268,214,356.189,547,945.45
OG0001269,106,379.323,259,557.316
OG0001270,1415.043,2707.593,1148.987,6313.556
OG0001271,121,431.785,453.992,874.987
OG0001272,29,70.291,63,264
OG0001273,140,413.071,241.013,1106
OG0001274,15,11.001,79,269.001
OG0001276,8,15.715,5,127
OG0001277,63.004,70.801,36.024,141
OG0001280,182,166.267,109,169
OG0001281,1229.065,8119.06,6929.825,20603.648
OG0001283,1160.273,3775.536,1217.36,650
OG0001284,56,93.107,83.867,393
OG0001286,38,56.267,9,185.198
OG0001288,1234,4223.306,2095.445,3230.2
OG0001289,40,54.6,69,541
OG0001290,532.034,1302.15,563.055,1872.313
OG0001291,1164.026,3551.262,2389.082,3189.348
OG0001292,6,13.018,15.951,52.784
OG0001293,18,26.04,10,112.998
OG0001294,2056.597,4870.618,1894.061,8427.515
OG0001295,25,20.835,36,28
OG0001296,44,113.362,81,301.019
OG0001297,20,116.374,27,240
OG0001298,149.577,353.133,55.944,596.256
OG0001299,0,5,3,6
OG0001300,2212.262,6571.665,2976.156,4052.137
OG0001301,1562.118,5117.247,2355.311,7634.191
OG0001302,817.991,2290.044,1203.467,4276.656
OG0001303,101,181.46,152.128,609.543
OG0001304,30,65.005,61.119,26.065
OG0001305,29,45.356,130,269.023
OG0001306,854.087,1491.301,101,931.35
OG0001307,233.895,691.244,372,1312.827
OG0001308,204,2176.127,1231.002,9412.958
OG0001309,280.414,670.554,474.667,1272.721
OG0001310,12,25.045,24,76
OG0001311,154,253.645,332.8,664.706
OG0001312,116,311.72,228.996,676.945
OG0001313,20,93.007,63,437.054
OG0001314,28,89.333,83,243.012
OG0001315,25,113.595,113,551.529
OG0001316,1633,7201.785,2465.899,18991.017
OG0001317,529,2922.205,2441.471,12245.686
OG0001318,161,466.799,401.028,1188.802
OG0001319,34,34.005,20,170
OG0001321,114.735,180.758,188,458.587
OG0001322,65,118.717,27,235
OG0001323,61,183.559,277,660
OG0001324,125,498.468,253.066,724.17
OG0001325,164,315.968,223.792,1547.767
OG0001326,112,77.466,70,305
OG0001327,218,735.509,494,1314.791
OG0001328,400.001,960.843,580,2663.518
OG0001329,180,493.558,374.83,805.897
OG0001330,527.005,283.455,338.003,3316.853
OG0001331,453,858.788,655.396,1313.003
OG0001332,1423.112,2357.491,916.023,10353.883
OG0001333,357.011,942.373,578.009,2191.255
OG0001334,235.844,536.359,358.312,1039.895
OG0001335,32,220.571,13,453.23
OG0001336,35,71.304,48,436.448
OG0001337,286.95,683.454,451.249,1346.307
OG0001338,105.999,275.322,232.007,935.294
OG0001339,18,120.369,69,353.667
OG0001340,34,60.943,26,230
OG0001341,4095.219,10033.872,6357.845,7428.948
OG0001342,57,152.325,92.003,419.073
OG0001343,0,7.003,18,0
OG0001344,198,473.697,248,1187.006
OG0001345,108,385.504,162.014,766.881
OG0001346,23,14.014,41,43
OG0001347,26,50.1,54,254
OG0001348,331,1420.066,1022.104,5611.961
OG0001349,11,24.773,8,96
OG0001350,428,1116.866,761.404,2882.058
OG0001351,255,586.173,350,1626.333
OG0001352,688.007,1469.472,1327.372,4409.648
OG0001353,162,2772.518,410,1982.147
OG0001354,4072.605,11407.357,9581.52,20262.758
OG0001355,276.006,412.986,222.002,2333.103
OG0001356,68,102.004,74.282,312.431
OG0001357,121,392.21,270.46,290.124
OG0001359,62.302,151.3,65.773,439.405
OG0001360,2,26.423,9.015,47.997
OG0001361,25,36.805,32,144.008
OG0001364,57,59.044,61,130
OG0001365,31,33.002,49,55
OG0001366,2,21.306,18,56.368
OG0001367,403.792,590.114,525.004,1616.685
OG0001368,153,218.441,38,32
OG0001369,76,98.778,72,1244.395
OG0001370,98,132.136,119,584.991
OG0001371,26,19,43,97
OG0001372,2,3.474,0,3
OG0001373,100,197.122,177.845,453.008
OG0001374,9,26.952,41.003,187.25
OG0001375,71,71.516,49,365
OG0001376,150.795,219.544,153.555,1144.824
OG0001377,490.014,286.2,373,907.643
OG0001378,216.003,474.497,387,1398.52
OG0001380,6,19.285,8,33
OG0001381,18,35.488,45.999,169
OG0001382,45,106.084,58.966,216
OG0001384,32.594,47.736,15,151
OG0001386,117.005,153.717,64,196
OG0001387,4,1.002,1,17
OG0001388,11,11.619,27.168,191.979
OG0001389,496.915,1347.638,1112.545,3118.438
OG0001393,46,58.304,43,182
OG0001394,899,2103.237,890.002,2526.559
OG0001395,25,119.814,276.066,15
OG0001396,11,9.006,1,28
OG0001397,17,34.995,17,57
OG0001398,55,100.902,79,268.003
OG0001399,1,31.155,4,127.002
OG0001400,137.418,355.112,294,1442.968
OG0001401,114,327.899,150.034,753
