"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","abundance.sample5","counts.sample1","counts.sample2","counts.sample3","counts.sample4","counts.sample5","length.sample1","length.sample2","length.sample3","length.sample4","length.sample5","countsFromAbundance"
"OG0015961",0,1.515052,0,0,1.922582,0,52.517,0,0,54.568,2298.77760182994,2300.131,2298.77760182994,2298.77760182994,2297.425,"no"
"OG0015962",1.460856,6.059549,0.480484,0.203515,1.86456,33,139,11,5,35,1525.217,1522.131,1543.067,1524.857,1519.425,"no"
"OG0015963",0,1.455111,0,0,0.5041,0,10.819,0,0,3.057,492.089290751181,493.388,492.089290751181,492.089290751181,490.794,"no"
"OG0015964",3.908253,2.098215,5.055416,3.526659,1.239947,110,60,144,108,29,1900.35630597635,1897.48674667038,1919.89174617321,1900.71299883629,1893.14013298552,"no"
"OG0015965",20.879111,17.711875,19.460932,10.707365,2.395436,681,587,641.001,379.853,65,2202.217,2199.131,2220.067,2201.857,2196.425,"no"
"OG0015966",49.761054,74.477467,30.494813,18.384778,5.44049,2538.083,3457.956,1619.9,1016.614,228.186,3443.82644354193,3080.86170179736,3580.41346469221,3432.0521650436,3394.98694166334,"no"
"OG0015967",20.922956,20.351283,20.003745,22.374417,13.57135,222,152,191,230,55,716.399044891267,495.597618496681,643.566230088816,638.017031477379,328.040596356295,"no"
"OG0015968",2.863599,2.124144,3.44941,1.87549,0.660608,73,55,89,52,14,1721.217,1718.131,1739.067,1720.857,1715.425,"no"
"OG0015969",0,5.061784,0.074351,0.134864,11.019532,0,136.947,2,4,244,1810.27000122792,1795.25121808912,1813.067,1840.857,1792.31476174306,"no"
"OG0015970",34.458807,7.626824,31.886661,39.691075,0,201.306,45,195.01,251.96,0,394.44,391.51,412.21,394,397.955616693347,"no"
"OG0015971",0,0.316569,2.321211,1.360907,0.901839,0,15,109,69,35,3149.35640184725,3144.131,3165.067,3146.857,3141.425,"no"
"OG0015972",3.137301,5.462512,4.869819,2.662534,2.429324,104,184,163.002,96,67,2238.217,2235.131,2256.067,2237.857,2232.425,"no"
"OG0015973",13.241796,10.756232,9.849871,10.411675,9.817935,124,102,95.004,106,76,632.266,629.242,650.103,631.89,626.586,"no"
"OG0015975",4.005742,1.33431,1.861196,1.869761,0.333345,130,44,61,66,9,2191.217,2188.131,2209.067,2190.857,2185.425,"no"
"OG0015976",0,30.725913,0.131348,0.250804,64.319891,0,228,1,2,389.2,497.484619177594,492.388,513.152,494.938,489.795,"no"
"OG0015977",0.100533,21.5387,0,0.138659,21.243463,2,435,0,3,351,1343.217,1340.131,1340.9054606574,1342.857,1337.425,"no"
"OG0015978",3.378223,2.295781,2.748716,1.446073,1.473729,58,40,48.002,27,21,1159.217,1156.131,1177.067,1158.857,1153.425,"no"
"OG0015979",14.273162,9.0405,15.602123,19.185995,8.996147,95,59,108.141,138.733,47,449.395,433.049282227974,467.172,448.799361384958,422.891,"no"
"OG0015980",5.01859,2.927715,5.727286,3.257111,1.412029,123.996,73.468,143.269,87.526,29,1668.217,1665.131,1686.067,1667.857,1662.425,"no"
"OG0015981",13.389556,16.148437,14.04133,10.766818,9.317888,263,322,280,230,152,1326.217,1323.131,1344.067,1325.857,1320.425,"no"
"OG0015982",3.987838,0.721688,5.187847,4.600063,0.025205,190.017,34.957,249,238.418,1,3217.217,3214.131,3235.067,3216.857,3211.425,"no"
"OG0015983",3.89783,1.860266,2.850806,1.483853,0.814683,29,14,22,12,5,502.343,499.379,520.147,501.934,496.786,"no"
"OG0015984",0,0.598882,0,0,0.984356,0,9.306,0,0,12.507,1029.7771111629,1031.131,1029.7771111629,1029.7771111629,1028.425,"no"
"OG0015985",658.39739,407.971699,792.351769,382.111614,505.556153,1930.7,1199.393,2527.776,1211.779,1201.935,197.994,195.078,215.026,196.829,192.442,"no"
"OG0015986",19.637759,12.132812,14.662423,10.350101,6.967239,452.623,283.983,342.419,259.453,133.452,1556.217,1553.131,1574.067,1555.857,1550.425,"no"
"OG0015987",0,4.000741,0,0,1.834834,0,56.02,0,0,21,927.777013443964,929.131,927.777013443964,927.777013443964,926.425,"no"
"OG0015988",51.014479,14.864485,41.817508,9.384396,3.301396,97,28,89,19,5,128.382,124.993,143.451,125.662,122.591,"no"
"OG0015989",6.105313,2.658108,10.105613,13.401188,2.3346,69.736,140,120.006,169,151,771.217,3494.88669615682,800.405204817461,782.707453855285,5235.425,"no"
"OG0015990",0,31.452049,0.163217,0.486233,45.568601,0,459.361,2.397,7.614,544.059,974.32623920225,969.131,990.067,971.857,966.425,"no"
"OG0015991",0,12.837766,0,0.052491,17.668051,0,457,0,2,515,2362.13662570677,2362.131,2362.13662570677,2364.857,2359.425,"no"
"OG0015992",7.707539,4.210544,2.628384,2.240275,2.242984,13,7,5,4,3,113.881,110.316,128.219,110.819,108.264,"no"
"OG0015993",2.211807,3.31327,2.201425,1.43139,1.285737,27,41.001,27.503,19,13,824.217,821.131,842.067,823.857,818.425,"no"
"OG0015994",9.489552,9.742274,9.668204,4.911565,7.187922,167,174,173,94,105,1188.217,1185.131,1206.067,1187.857,1182.425,"no"
"OG0015995",3.374903,1.572934,2.830948,1.810609,1.812695,36,17,31,21,16,720.222,717.16,738.076,719.865,714.468,"no"
"OG0015996",0,18.967935,0.074472,0.139969,33.956228,0,252.731,1,2,369.758,889.322085570088,884.131,905.067,886.857,881.425,"no"
"OG0015997",0,3.305168,0,0,6.563475,0,5,0,0,8,99.5177798285312,100.382,99.5177798285312,99.5177798285312,98.661,"no"
"OG0015998",0,1.286039,0,0,1.929932,0,22,0,0,27,1133.77719269484,1135.131,1133.77719269484,1133.77719269484,1132.425,"no"
"OG0015999",1.961744,4.94463,1.38849,1.027046,0.359201,46,117.747,32.982,26.192,7,1583.217,1580.131,1601.067,1582.857,1577.425,"no"
"OG0016000",0,3.700071,0,0,3.052809,0,26.639,0,0,17.038,464.570401955581,477.739770139546,464.570401955581,464.570401955581,451.764060400765,"no"
"OG0016001",8.968013,6.018757,10.443353,7.621876,9.259718,80,54,96,74,68,602.307931858261,595.339398331416,619.586670964488,602.595910529376,594.427421511325,"no"
"OG0016002",4.729324,5.799312,7.864703,3.538471,4.129753,102,127,172,83,74,1456.217,1453.131,1474.067,1455.857,1450.425,"no"
"OG0016003",9.040998,5.275454,12.510841,4.202869,1.882536,52,92,59,29,27,388.339446509666,1157.1925744971,317.860714214416,428.260652893535,1160.93534765869,"no"
"OG0016004",0,0,2.573272,0,0.555918,0,0,12,0,2,302.54249678351,302.54249678351,314.316,302.54249678351,291.21,"no"
"OG0016005",0.189398,0,0,0,54.875084,1,0,0,0,686.775,356.491,600.949109665722,600.949109665722,600.949109665722,1013.04053232206,"no"
"OG0016006",41.697161,28.236698,50.558142,39.802256,18.848575,1205,829,1477,1251.056,453.008,1951.217,1948.131,1969.067,1950.857,1945.425,"no"
"OG0016007",0,3.350557,0.039111,0.060237,6.49579,0,260,3,5,413,5154.36168503258,5149.131,5170.067,5151.857,5146.425,"no"
"OG0016008",34.744049,19.068017,45.428321,38.86221,8.693197,877.99,489.414,1162.01,1068.105,182.62,1706.217,1703.131,1724.067,1705.857,1700.425,"no"
"OG0016009",12.574018,4.575704,6.230567,3.039346,0.764368,349.217,117,188.504,102,16.624,1875.19085871406,1696.70182385574,2039.2253915236,2082.93773118362,1760.40720229,"no"
"OG0016010",9.5785,7.573223,6.981526,6.42657,3.719847,433,348,318,316,140,3052.217,3049.131,3070.067,3051.857,3046.425,"no"
"OG0016011",0,2.35635,0,0.025191,3.598571,0,87.397,0,1,109.295,2461.13666757961,2461.131,2461.13666757961,2463.857,2458.425,"no"
"OG0016012",19.058711,22.873894,24.360284,10.05342,0.845421,380,463,493,218,14,1346.217,1343.131,1364.067,1345.857,1340.425,"no"
"OG0016013",8.22935,7.134805,10.999981,7.2828,2.535518,133,117,181,128,34,1091.217,1088.131,1109.067,1090.857,1085.425,"no"
"OG0016014",9.869584,13.202937,9.394633,7.461589,10.908086,117.995,160,115,97,108,807.217,804.131,825.067,806.857,801.425,"no"
"OG0016015",0,5.084601,0.049851,0,0,0,102,1,0,0,1341.55816041534,1331.131,1352.067,1341.55816041534,1341.55816041534,"no"
"OG0016016",9.613615,10.949528,10.168096,7.09028,8.257179,203.213,235,218,163,145,1427.217,1424.131,1445.067,1426.857,1421.425,"no"
"OG0016017",2.167164,1.099571,3.129601,1.192914,2.340205,20.166,10.361,30,12.068,18,628.268,625.252,646.105,627.89,622.596,"no"
"OG0016018",13.302678,20.074261,16.498681,9.010991,12.887435,110,168,141.026,81,88,558.314,555.325,576.132,557.916,552.718,"no"
"OG0016019",3.694051,2.523406,4.210124,2.3567,5.6217,98,68,113,68,124,1791.217,1788.131,1809.067,1790.857,1785.425,"no"
"OG0016020",5.019952,0.842029,4.465063,5.428185,0,176,30,158,207,0,2367.217,2364.131,2385.067,2366.857,2370.80346330381,"no"
"OG0016021",0,1.905103,0.023509,0.021717,2.909019,0,164.027,2,2,205.224,5718.36250424347,5713.131,5734.067,5715.857,5710.425,"no"
"OG0016022",4.151305,4.040341,3.701073,4.544133,1.011491,84,83,76,100,17,1366.217,1363.131,1384.067,1365.857,1360.425,"no"
"OG0016023",9.498045,2.621087,11.414006,13.667433,0,93.02,26,115,145.53,0,661.255,658.218,679.095,660.881,664.810898929506,"no"
"OG0016024",5.313836,5.961455,4.329192,0.849725,0.945468,115,131,95,20,17,1461.217,1458.131,1479.067,1460.857,1455.425,"no"
"OG0016025",20.104907,2.886487,24.790365,21.197332,0,83,12,109,95,0,278.741,275.86,296.358,278.163,282.163868297022,"no"
"OG0016026",9.683764,4.77237,11.330583,7.57818,2.807371,502.145,236.878,664.733,503.372,102.914,3501.14081113377,3293.58532919074,3954.26502687999,4122.69016864999,2967.30553378054,"no"
"OG0016027",22.828505,9.060767,28.612107,23.434054,1.946627,245,200,324,168.002,54,724.625773081505,1464.67952543587,763.24890490564,444.963260461805,2245.425,"no"
"OG0016028",0.184674,4.829829,0,0,10.376754,2,53,0,0,93,731.22,728.152,728.270855199656,728.270855199656,725.452,"no"
"OG0016029",9.294871,5.842488,8.353451,3.871015,1.43392,287,183,264.859,138,38,2084.79583944812,2078.40794365825,2137.0724713914,2212.63842812673,2145.09460499888,"no"
"OG0016030",23.155963,20.894555,21.955394,14.548512,11.368383,417.108,382,401.984,285,170,1216.217,1213.131,1234.067,1215.857,1210.425,"no"
"OG0016031",4.136266,7.458308,5.335026,3.806201,6.464879,26,34,35,26,18,424.414,302.493670098634,442.184,423.973,225.371446586858,"no"
"OG0016032",16.66971,3.163883,24.966049,38.195245,0,37.001,7.001,58,88,0,149.870512625355,146.829175601942,156.584432731947,142.997580209971,148.988056934195,"no"
"OG0016033",5.625716,2.607418,4.80087,2.955837,0.512154,119,56,103,68,9,1428.217,1425.131,1446.067,1427.857,1422.425,"no"
"OG0016034",10.647765,6.998411,14.121969,10.168051,3.045427,156,104.006,211,162,37,989.217,986.131,1007.067,988.857,983.425,"no"
"OG0016035",10.62268,2.337054,11.120727,13.659836,0.614869,63,14,69,88.032,3,400.434,397.5,418.203,399.994,394.935,"no"
"OG0016036",10.986376,3.559515,5.414684,4.962271,3.364412,228,75,114,112,58,1401.217,1398.131,1419.067,1400.857,1395.425,"no"
"OG0016037",2.48143,0.097985,1.545197,3.286466,0,25,1,16.004,36,0,680.241,677.203,698.086,679.876,683.801547359535,"no"
"OG0016038",8.236054,5.699621,5.992666,7.835948,6.00898,87,61,65,90,40.355,713.223,710.169,731.079,712.865,543.602978631315,"no"
"OG0016039",2.708787,4.03371,2.885603,0.63859,1.378011,78,118,84,20,33,1944.217,1941.131,1962.067,1943.857,1938.425,"no"
"OG0016040",1.406977,1.328531,1.485906,0.42539,1.199644,30,35,39,12,16,1439.65803942708,1748.131,1769.067,1750.857,1079.58024781185,"no"
"OG0016041",12.718884,48.114419,20.835252,3.41279,9.196308,37,140,64,11,19,196.416406085392,193.076796035426,207.039426951687,200.050447689427,167.235025633874,"no"
"OG0016042",6.208013,5.415522,5.425893,4.956363,8.251624,27,296.264,26,30,512.198,293.654,3630.0829537967,322.978149363801,375.676346609601,5024.425,"no"
"OG0016043",0,1.562432,0,0,4.054945,0,11,0,0,11.006,320.369749804399,467.163972643929,320.369749804399,320.369749804399,219.701823342363,"no"
"OG0016044",1.38021,0.161601,1.650845,0.358607,1.922533,84,10,101.083,23.74,7,4109.217,4106.131,4127.067,4108.857,294.721281822471,"no"
"OG0016045",7.364592,11.088278,6.457466,4.256139,4.316694,88,131,80,55,43,806.787200002933,783.943294302506,835.024069682442,802.053083464379,806.315208567946,"no"
"OG0016046",6.914329,11.377372,7.687277,8.00658,12.224953,114,132,129,143,107,1113.217,769.856354255359,1131.067,1108.52431857447,708.474,"no"
"OG0016047",14.891132,6.405116,9.879891,10.954038,3.047927,299.993,131,202,240,51,1360.217,1357.131,1378.067,1359.857,1354.425,"no"
"OG0016048",19.492262,9.79853,20.337722,12.136269,5.216768,257,131,273.999,174,57,890.217,887.131,908.067,889.857,884.425,"no"
"OG0016049",0,32.533788,0,1.514072,60.699342,0,60,0,3,90,121.78393871026,122.375,121.78393871026,122.979,120.018,"no"
"OG0016050",3.265721,3.092575,3.246317,1.323804,1.572831,107.46,99,104,45,42,2221.72914724099,2124.18588888709,2159.30230234416,2109.81830545005,2161.49795380114,"no"
"OG0016051",10.261679,53.682901,14.300515,344.284656,6.061844,147,780,209,5363.197,72,967.217,964.131,985.067,966.857,961.425,"no"
"OG0016052",12.926426,2.555303,17.345077,16.053819,0,100,20,139,135,0,522.332,519.356,540.144,521.929,525.875808518327,"no"
"OG0016053",7.191887,5.859377,10.310554,4.014802,3.65723,168,139,244,102,71,1577.217,1574.131,1595.067,1576.857,1571.425,"no"
"OG0016054",3.047508,2.230262,3.205915,4.624199,2.012467,40,38,43.001,66,29,886.217,1130.59003844481,904.067,885.857,1166.425,"no"
"OG0016055",12.469808,9.699946,19.050861,7.456434,7.432599,67.499,53,108.318,43.852,28,365.48,362.564,383.229,365.02,304.933294266111,"no"
"OG0016056",5.460085,4.088203,9.169358,3.809533,1.934103,58,44,100,44,17,717.222,714.164,735.076,716.865,711.471,"no"
"OG0016057",41.126569,24.914034,40.333934,24.963289,27.186588,1100.189,677.008,1091.542,726.321,604.703,1806.217,1803.131,1824.067,1805.857,1800.425,"no"
"OG0016058",0,2.661289,0.097108,0.091831,6.277291,0,27,1,1,52,678.363679936004,673.208,694.087,675.878,670.531,"no"
"OG0016059",2.233835,4.129454,3.352752,2.310981,1.178692,32,60,49,36,14,967.217,964.131,985.067,966.857,961.425,"no"
"OG0016060",12.823922,4.043847,8.187657,5.405758,0.732295,253.029,81,164,116,12,1332.217,1329.131,1350.067,1331.857,1326.425,"no"
"OG0016061",0,1.960932,0,0,3.400087,0,24,0,0,34,810.77687107798,812.131,810.77687107798,810.77687107798,809.425,"no"
"OG0016062",11.24489,7.297611,9.712707,6.460037,4.684854,215,136,191,134,77,1290.94650878132,1236.6182156107,1325.45258539859,1287.4370793401,1330.40020392311,"no"
"OG0016063",6.327277,23.215807,48.254979,3.58429,25.106406,60,59,456,28,48,640.265,168.634459509893,636.932518416618,484.854542690184,154.754971957277,"no"
"OG0016064",1.687181,5.235647,4.349218,1.670467,1.060371,65,205,169,70,34,2601.217,2598.131,2619.067,2600.857,2595.425,"no"
"OG0016065",5.264071,4.792582,4.200262,2.41991,0.830637,160,148,129,80,21,2052.217,2049.131,2070.067,2051.857,2046.425,"no"
"OG0016066",0.253995,4.03743,2.6162,0.234035,8.704222,1,16,11,1,28,265.828,262.962,283.395,265.201,260.385,"no"
"OG0016067",3.849249,2.39549,4.062316,1.785036,0.715704,226,143,240,114.001,35,3964.217,3961.131,3982.067,3963.857,3958.425,"no"
"OG0016068",2.661868,2.521742,2.502376,1.070716,0.64006,80,77,76,35,16,2029.217,2026.131,2047.067,2028.857,2023.425,"no"
"OG0016069",22.348113,11.380468,18.907763,11.203389,6.400842,387,200,333,210.986,92,1169.217,1166.131,1187.067,1168.857,1163.425,"no"
"OG0016070",7.887677,4.238349,10.002175,3.765058,5.311554,79,43,103,41,44,676.243,673.208,694.087,675.878,670.531,"no"
"OG0016071",0.140351,69.145143,0.64627,0.685165,94.834875,3,1354.254,12,14.778,1554.28,1443.217,1299.61867814393,1251.52197856933,1338.71400816592,1326.62662480311,"no"
"OG0016072",2.502179,2.263612,2.464567,1.549479,2.705479,49,45,49,33,44,1322.217,1319.131,1340.067,1321.857,1316.425,"no"
"OG0016073",7.181197,6.001762,7.911927,3.47324,4.768258,192,163,214,101,106,1805.217,1802.131,1823.067,1804.857,1799.425,"no"
"OG0016074",11.262587,9.293258,8.704842,13.925557,8.347005,22,18,19,29,13,131.889,128.523,147.117,129.253,126.067,"no"
"OG0016075",2.060637,2.801355,2.63365,1.470733,0.912262,76,105,98,59,28,2490.217,2487.131,2508.067,2489.857,2484.425,"no"
"OG0016076",8.644619,10.99556,11.08375,9.388321,5.411292,39,50,53,46,20,304.61,301.738,322.3,304.107,299.169,"no"
"OG0016077",6.703929,6.37555,7.282831,1.421587,2.00167,65,56,83,13,11,654.649692970346,582.837881750123,768.155222679615,567.578522669383,444.823333191785,"no"
"OG0016078",2.164054,1.391133,2.360819,2.81685,1.235235,101,66,111,143,48,3151.217,3148.131,3169.067,3150.857,3145.425,"no"
"OG0016079",0,10.007321,0.051567,0.096312,13.494324,0,198,1,2,218,1304.08259742501,1312.87940469292,1307.067,1288.857,1307.65439422531,"no"
"OG0016080",0.843817,2.933896,30.86514,17.786004,0.040692,51,178.998,1868.443,1160.994,2,4080.8133970861,4048.38909776488,4080.21234086027,4051.42737241193,3978.425,"no"
"OG0016081",333.578451,228.151205,377.776197,272.832082,223.957439,6835.309,4711.015,7604.399,5984.746,3628.115,1383.5191752835,1370.15332955552,1356.75512989295,1361.46508024036,1311.30311732836,"no"
"OG0016082",0,12.608344,0,0,18.128433,0,104,0,0,122,546.03445486068,547.335,546.03445486068,546.03445486068,544.737,"no"
"OG0016083",6.848081,3.859043,4.787752,3.598623,1.634464,91,52,65,52,18,897.217,894.131,915.067,896.857,891.425,"no"
"OG0016084",4.63652,4.627977,5.897006,3.670352,3.39719,59.346,60.06,77.172,51.085,36.028,864.217,861.131,882.067,863.857,858.425,"no"
"OG0016085",3.875809,1.83009,3.78998,1.963599,0.618469,98,47,97,54,13,1707.217,1704.131,1725.067,1706.857,1701.425,"no"
"OG0016086",108.582046,28.750655,122.86585,149.391868,0.301321,1186.114,316,1381,1780.944,3,737.553513727325,729.317722727673,757.589026943174,739.911175614177,805.898431987814,"no"
"OG0016087",4.197655,5.486688,4.702025,1.661862,1.947766,77,63,92.001,37,18,1238.53712255748,761.917150047898,1318.79980801421,1381.857,748.037546936336,"no"
"OG0016088",17.612106,19.534028,19.956378,11.512013,13.482458,196,205,212,129,114,751.397437137671,696.369223882448,716.020433065559,695.495986875883,684.420740218883,"no"
"OG0016089",0.210631,0.208881,0,0,7.449195,1,1,0,0,29,320.555,317.672,317.774580066433,317.774580066433,315.12,"no"
"OG0016090",34.565393,26.561495,35.837621,24.201,13.915341,373.827,291.072,397.752,284.59,124.542,730.22,727.153,748.074,729.865,724.454,"no"
"OG0016091",4.139158,7.906602,3.964647,2.740141,3.436131,100,194,97,72,69,1631.217,1628.131,1649.067,1630.857,1625.425,"no"
"OG0016092",15.557849,10.636957,11.9063,8.640748,5.883259,442,307,342,267,139,1918.217,1915.131,1936.067,1917.857,1912.425,"no"
"OG0016093",10.007739,4.943464,6.751441,3.277355,5.495577,169.005,84.716,116,60.189,77.02,1140.217,1137.131,1158.067,1139.857,1134.425,"no"
"OG0016094",2.378726,3.681847,3.921067,1.670923,4.817315,89,140,148,68,150,2526.217,2523.131,2544.067,2525.857,2520.425,"no"
"OG0016095",8.331167,1.411042,7.141856,8.10161,4.323281,70,12,62,74,30,567.306,564.311,585.129,566.913,561.688,"no"
"OG0016096",22.14334,14.404693,36.544342,25.995569,1.568325,386.078,254.884,647.95,492.909,22.697,1177.217,1174.131,1195.067,1176.857,1171.425,"no"
"OG0016097",0,14.268869,0.09611,0,22.30553,0,296.778,1.998,0,379.571,1386.16754204098,1380.131,1401.067,1386.16754204098,1377.425,"no"
"OG0016098",8.291341,2.851133,13.102579,4.556216,2.657938,169,59,271,101,45,1376.217,1373.131,1394.067,1375.857,1370.425,"no"
"OG0016099",63.807745,37.538676,58.511133,29.94759,22.371877,915,545.994,856,467,266,968.217,965.131,986.067,967.857,962.425,"no"
"OG0016100",28.525756,13.694844,17.791834,36.041724,10.896422,423,206,269,581.194,134,1001.217,998.131,1019.067,1000.857,995.425,"no"
"OG0016101",3.122331,0.698906,1.352637,0.913472,0.28473,66,15,29,21,5,1427.217,1424.131,1445.067,1426.857,1421.425,"no"
"OG0016102",10.603824,41.860255,12.232842,15.122249,62.230068,222,254.984,252,343,276,1413.56395202316,404.193573915663,1388.49496599318,1407.77741929874,359.002,"no"
"OG0016103",3.12286,1.356844,3.895355,2.195758,1.713492,68,30,86,52,31,1470.217,1467.131,1488.067,1469.857,1464.425,"no"
"OG0016104",0.063213,0.373286,0.344195,0.494007,0.265962,2,12,11,17,7,2136.217,2133.131,2154.067,2135.857,2130.425,"no"
"OG0016105",2.019622,1.379007,1.747602,0.500041,1.031231,26,18,23,7,11,869.217,866.131,887.067,868.857,863.425,"no"
"OG0016106",12.344636,11.190901,9.885843,8.538844,3.556342,167.514,154,137,126,40,916.217,913.131,934.067,915.857,910.425,"no"
"OG0016107",7.233307,3.312808,5.464766,4.312411,6.272893,152.684,71,117,99,110,1425.217,1422.131,1443.067,1424.857,1419.425,"no"
"OG0016108",5.035453,0.601903,4.552569,6.824188,0,140,17,128,206.36,0,1877.217,1874.131,1895.067,1876.857,1880.7996881139,"no"
"OG0016109",26.021399,21.053172,20.202944,9.622241,15.145494,204,167,164,82,98,529.328,526.352,547.142,528.925,523.757,"no"
"OG0016110",13.852051,6.238859,13.078903,6.858753,6.421623,221,100.992,212.491,119,85,1077.217,1074.131,1095.067,1076.857,1071.425,"no"
"OG0016111",0,5.542624,0.054266,0.050714,10.4301,0,102,1,1,157,1226.33518640704,1221.131,1242.067,1223.857,1218.425,"no"
"OG0016112",30.395122,41.587396,15.424117,9.899663,1.39298,184,188.349,116,107.002,11,408.732497614387,300.525347841351,506.907380009047,670.854980966221,639.197816980861,"no"
"OG0016113",6.009003,6.545041,8.28813,3.951608,5.248109,311.563,175.814,417.63,218.788,147.374,3500.8112603124,1782.45550873875,3396.29893892953,3436.41393378493,2273.03580553014,"no"
"OG0016114",1.094997,2.098535,1.602373,0.367183,1.808874,11.518,22.365,17.309,4.2,15.743,710.224,707.171,728.08,709.867,704.48,"no"
"OG0016115",2.606098,2.418978,2.419431,2.165871,0.905133,52,49,49,47,15,1347.217,1344.131,1365.067,1346.857,1341.425,"no"
"OG0016116",6.6041,2.279487,1.363487,0.201434,0.150495,211,74,44,7,4,2157.217,2154.131,2175.067,2156.857,2151.425,"no"
"OG0016117",0,4.588347,0,0,6.380612,0,54.162,0,0,61.686,782.911082348481,783.275809666749,782.911082348481,782.911082348481,782.546524863132,"no"
"OG0016118",1.604845,0.186349,2.850248,3.559723,0,17,2,31,41,0,715.222,712.166,733.078,714.865,718.785123974967,"no"
"OG0016119",0,32.330693,0.131348,0.378847,56.407306,0,319.667,1,4.001,471.456,621.587354972237,656.085098776015,513.152,655.405057500785,676.538779571568,"no"
"OG0016120",5.778179,7.683058,4.698914,6.995353,9.427234,120,162,99,158,162.635,1402.217,1399.131,1420.067,1401.857,1396.425,"no"
"OG0016121",12.130797,1.182735,8.867253,11.715727,0,61,6,47,64,0,339.52,336.621,357.256,339.053,343.01524532862,"no"
"OG0016122",6.697432,5.241323,6.413269,2.780988,4.90007,166.071,132,161,75,101,1674.217,1671.131,1692.067,1673.857,1668.425,"no"
"OG0016123",9.633671,14.885921,8.642392,7.03688,13.429996,141,221,129,112,163,988.217,985.131,1006.067,987.857,982.425,"no"
"OG0016124",7.274311,3.610987,6.714352,3.068627,1.428881,125,83,117,59,31,1160.22760664027,1525.20985738719,1174.49963370762,1193.33983222431,1756.11692396008,"no"
"OG0016125",9.891744,3.302873,2.389141,0.39039,3.320697,232.972,79,57,10,65,1590.217,1587.131,1608.067,1589.857,1584.425,"no"
"OG0016126",5.65154,4.012034,5.014761,3.838605,2.022963,111.009,80,100,82,33,1326.217,1323.131,1344.067,1325.857,1320.425,"no"
"OG0016127",0,0.493502,0,0,3.950941,0,2,0,0,13,267.623388574317,268.917,267.623388574317,267.623388574317,266.336,"no"
"OG0016129",0.246998,0.675133,0.979176,0.756951,3.990462,9,25,36,30,121,2460.217,2457.131,2478.067,2459.857,2454.425,"no"
"OG0016130",3.397297,1.820692,4.700428,1.358338,1.692981,46,25,65,20,19,914.217,911.131,932.067,913.857,908.425,"no"
"OG0016131",4.646819,4.101329,4.620558,0.899668,0.688953,57,51,58,12,7,828.217,825.131,846.067,827.857,822.425,"no"
"OG0016132",3.020432,2.221511,3.875802,1.34273,1.356774,91,68,118,44,34,2034.217,2031.131,2052.067,2033.857,2028.425,"no"
"OG0016133",8.496016,5.110778,5.073021,4.264838,1.768766,185,113,112,101,32,1470.217,1467.131,1488.067,1469.857,1464.425,"no"
"OG0016134",4.032681,5.191082,4.493308,1.733979,4.649776,126.156,165,142,59,121.001,2112.217,2109.131,2130.067,2111.857,2106.425,"no"
"OG0016135",3.540308,4.327196,3.456361,2.581644,1.46867,87,108,86,69,30,1659.217,1656.131,1677.067,1658.857,1653.425,"no"
"OG0016136",48.697799,43.052674,88.744312,28.100561,28.500794,260,232,498,163,125,360.487,357.574,378.233,360.022,355.01,"no"
"OG0016137",16.944866,7.633552,10.337855,5.345343,3.633874,376,172,232.529,129,67,1498.217,1495.131,1516.067,1497.857,1492.425,"no"
"OG0016138",5.981995,6.256681,5.128426,4.394632,4.13047,63.586,67,56.007,51,37,717.69676414758,710.572482793193,736.082291560998,720.284513813216,725.086643616828,"no"
"OG0016139",4.842855,4.510377,3.91407,3.917673,4.177475,132,118.002,103.055,116,79.001,1840.33750267869,1736.01118828581,1774.65464789592,1837.74826887313,1530.74062056027,"no"
"OG0016140",0,15.184685,0.089266,0,22.79691,0,168,1,0,206,740.143152070002,734.144,755.07,740.143152070002,731.44,"no"
"OG0016141",15.186332,14.318774,21.346508,4.744065,3.962327,456.186,437,648.001,155,99,2028.217,2025.131,2046.067,2027.857,2022.425,"no"
"OG0016142",3.183522,1.781389,1.339582,1.073661,1.668744,30,17,13,11,13,636.266,633.239,654.102,635.89,630.581,"no"
"OG0016143",4.72051,5.724947,3.653788,2.662216,3.142639,31,38,25,19,17,443.402,440.443,461.177,442.962,437.867,"no"
"OG0016144",3.875526,2.631252,3.506567,2.552274,2.27049,74,51,68,53,36,1289.217,1286.131,1307.067,1288.857,1283.425,"no"
"OG0016145",30.445503,38.650519,32.345461,18.403288,20.598241,318,409,347,209,178,705.227,702.175,723.081,704.867,699.483,"no"
"OG0016146",11.250392,9.370869,10.414512,6.780862,5.962597,148,125,140,97,65.002,888.217,885.131,906.067,887.857,882.425,"no"
"OG0016147",0,1.979287,0,0,2.526974,0,44.866,0,0,46.872,1502.77739092488,1504.131,1502.77739092488,1502.77739092488,1501.425,"no"
"OG0016148",31.052361,18.008421,23.372094,18.059955,16.814495,640.29,377,488.952,405,288,1392.217,1389.131,1410.067,1391.857,1386.425,"no"
"OG0016149",25.690697,22.742385,21.251038,10.671443,13.08197,167.845,141.805,124.236,78.002,67.718,441.119612535191,413.746141472629,394.03755748938,453.67058742618,419.002702803095,"no"
"OG0016150",0,6.342664,0,0.29487,8.174154,0,40,0,2,42,418.445215678186,418.472,418.445215678186,420.974,415.905,"no"
